SL NO,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short Description,Description,In stock?,Sold individually?,Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Position,Meta: _specifications_display_attributes,Meta: _per_product_admin_commission_type,product-url,image_url,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Attribute 14 name,Attribute 14 value(s),Attribute 14 visible,Attribute 14 global,Attribute 15 name,Attribute 15 value(s),Attribute 15 visible,Attribute 15 global,Attribute 16 name,Attribute 16 value(s),Attribute 16 visible,Attribute 16 global,Attribute 17 name,Attribute 17 value(s),Attribute 17 visible,Attribute 17 global,Attribute 18 name,Attribute 18 value(s),Attribute 18 visible,Attribute 18 global,Attribute 19 name,Attribute 19 value(s),Attribute 19 visible,Attribute 19 global,Attribute 20 name,Attribute 20 value(s),Attribute 20 visible,Attribute 20 global,Attribute 21 name,Attribute 21 value(s),Attribute 21 visible,Attribute 21 global,Attribute 22 name,Attribute 22 value(s),Attribute 22 visible,Attribute 22 global,Attribute 23 name,Attribute 23 value(s),Attribute 23 visible,Attribute 23 global,Attribute 24 name,Attribute 24 value(s),Attribute 24 visible,Attribute 24 global
,simple,,"
        32mm 1/2Â³Socket Tolsen Brand 16532    ",1,0,visible,,"• Material:50BV30,heat treatment,• Acc.to DIN3124, ISO2725-1,• 1/2″ Square dirver as per DIN3120, ISO1174, with,ball retaining groove,• Hand-operated,polished,chrome-plated,• Packing: plastic hanger",1,0,1,Thanks for purchasing,,232.00,"Hand Tools,Sockets and Ratchets,Tools and Hardware",,Dhaka Only,32mm-12Â³Socket-Tolsen-Brand-16532-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/32mm-12a%c2%80%c2%b3socket-tolsen-brand-16532/,https://www.fixit.com.bd/wp-content/uploads/2018/03/32mm-12Â³Socket-Tolsen-Brand-16532-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        AC 250V 6 Ampere (2 Bulbs in 1) E-27 Screw In White Color Bulb Holder    ",1,0,visible,,,1,0,1,Thanks for purchasing,,89.00,"Electrical,LED Light Bulbs,Light Bulbs",,Dhaka Only,"20-1173B.jpg,20-1173A.jpg",0,yes,percentage,https://www.fixit.com.bd/product/ac-250v-6-ampere-2-bulbs-in-1-e-27-screw-in-white-color-bulb-holder/,"https://www.fixit.com.bd/wp-content/uploads/2018/01/20-1173A.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/20-1173B.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        11mm Stainless Steel Combination Wrench Maxtop Brand    ",1,0,visible,,,1,0,1,Thanks for purchasing,70.00,74.00,"Hand Tools,Tools and Hardware,Wrenches",,Dhaka Only,"04-176C.jpg,04-176A.jpg,04-176B.jpg",0,yes,percentage,https://www.fixit.com.bd/product/11mm-stainless-steel-combination-wrench-maxtop-brand/,"https://www.fixit.com.bd/wp-content/uploads/2018/01/04-176A.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/04-176B.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/04-176C.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        6mm 24pcs Plastic Royal Plug    ",1,0,visible,,,1,0,1,Thanks for purchasing,,19.00,"Anchors,Screws, Nails and Anchors,Tools and Hardware",,Dhaka Only,"16-446A.jpg,16-446B.jpg",0,yes,percentage,https://www.fixit.com.bd/product/6mm-24pcs-plastic-royal-plug-2/,"https://www.fixit.com.bd/wp-content/uploads/2017/08/16-446A.jpg,https://www.fixit.com.bd/wp-content/uploads/2017/08/16-446B.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        0-150mm Digital Caliper Wynn’s Brand    ",1,0,visible,,,1,0,1,Thanks for purchasing,,"1,927.00","Calipers,Hand Tools,Tools and Hardware",,Dhaka Only,"01-1036A.jpg,01-1036B.jpg",0,yes,percentage,https://www.fixit.com.bd/product/0-150mm-digital-caliper-wynns-brand/,"https://www.fixit.com.bd/wp-content/uploads/2017/08/01-1036A.jpg,https://www.fixit.com.bd/wp-content/uploads/2017/08/01-1036B.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        3 Inch 75mm Bench Vise Tstop Brand    ",1,0,visible,,,1,0,1,Thanks for purchasing,,"2,175.00","Bench Vises,Hand Tools,Tools and Hardware",,Dhaka Only,IMG_1791-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/3-inch-75mm-bench-vise-tstop-brand/,https://www.fixit.com.bd/wp-content/uploads/2018/03/IMG_1791-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        450g /16OZ Rubber Mallet Tolsen Brand 25035    ",1,0,visible,,"• Rubber hammerhead,• Fiberglass handle,• Packing: color label, ",1,0,1,Thanks for purchasing,,340.00,"Hammers,Hand Tools,Tools and Hardware",,Dhaka Only,450g-16OZ-Rubber-Mallet-Tolsen-Brand-25035-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/450g-16oz-rubber-mallet-tolsen-brand-25035/,https://www.fixit.com.bd/wp-content/uploads/2018/03/450g-16OZ-Rubber-Mallet-Tolsen-Brand-25035-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        Antique Copper Color Furniture Knob    ",1,0,visible,,,1,0,1,Thanks for purchasing,195.00,206.00,"Cabinet and Furniture Hardware,Knobs,Tools and Hardware",,Dhaka Only,"05-1157B.jpg,05-1157A.jpg",0,yes,percentage,https://www.fixit.com.bd/product/antique-copper-color-furniture-knob-2/,"https://www.fixit.com.bd/wp-content/uploads/2018/01/05-1157A.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/05-1157B.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        220V White Color Single Switch    ",1,0,visible,,,1,0,1,Thanks for purchasing,,323.00,"Electrical,Switches,Switches and Outlets",,Dhaka Only,"20-1568B.jpg,20-1568A.jpg",0,yes,percentage,https://www.fixit.com.bd/product/220v-white-color-single-switch-2/,"https://www.fixit.com.bd/wp-content/uploads/2018/01/20-1568A.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/20-1568B.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        Antique Copper Color Door Deadbolt Lock D20    ",1,0,visible,,"Basket 60mm (2-3/8”)70mm (2-3/4”)Adjustable Fit,Doors 35mm (1-3/8”) to 50mm(2”)Thick",1,0,1,Thanks for purchasing,,"1,200.00","Locks,Safety and Security,Tools and Hardware",,Dhaka Only,08-1178-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/antique-copper-color-door-deadbolt-lock-d20/,https://www.fixit.com.bd/wp-content/uploads/2018/12/08-1178-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        900mm 36  Inch Pipe Wrench Tolsen Brand 10237    ",1,0,visible,,• Mobile jaw drop-forged with high quality carbon steel • Packing: hang tag with drawing box,1,0,1,Thanks for purchasing,,"2,175.00","Hand Tools,Pipe Wrenches,Tools and Hardware",,Dhaka Only,Pipe-Wrench-Tolsen-Brand-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/900mm-36-inch-pipe-wrench-tolsen-brand-10237/,https://www.fixit.com.bd/wp-content/uploads/2018/04/Pipe-Wrench-Tolsen-Brand-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        8mm 2.25 Inch Metal Royal Bolt    ",1,0,visible,,,1,0,1,Thanks for purchasing,19.00,20.00,"Anchors,Screws, Nails and Anchors,Tools and Hardware",,Dhaka Only,16-922-web-600x600.png,0,yes,percentage,https://www.fixit.com.bd/product/8mm-2-25-inch-metal-royal-bolt-2/,https://www.fixit.com.bd/wp-content/uploads/2018/01/16-922-web-600x600.png,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        6 Inch Antique Copper Color Stainless Steel Tower Bolt (Chitkani)    ",1,0,visible,,,1,0,1,Thanks for purchasing,424.00,446.00,"Cabinet and Furniture Hardware,Latches ( Chitkini ),Tools and Hardware",,Dhaka Only,"05-1601B.jpg,05-1601A.jpg",0,yes,percentage,https://www.fixit.com.bd/product/6-inch-antique-copper-color-stainless-steel-tower-bolt/,"https://www.fixit.com.bd/wp-content/uploads/2018/01/05-1601A.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/05-1601B.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        160mm 6 Inch Wire Strippers Tolsen Brand 38051    ",1,0,visible,,"• 7-in-1 stripping function 0.6-2.6mm, 10-22 AWG,• With grip and cutter,• Packing: blister card, ",1,0,1,Thanks for purchasing,,290.00,"Electrical,Electrical Tools and Accessories,Hand Tools,Tools and Hardware,Wire Strippers,Wire Strippers",,Dhaka Only,160mm-6-Inch-Wire-Strippers-Tolsen-Brand-38051-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/160mm-6-inch-wire-strippers-tolsen-brand-38051/,https://www.fixit.com.bd/wp-content/uploads/2018/04/160mm-6-Inch-Wire-Strippers-Tolsen-Brand-38051-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        2 Pcs Screw Driver Set with Red Handle HMBR Brand    ",1,0,visible,,,1,0,1,Thanks for purchasing,,42.00,"Hand Tools,Screwdrivers,Tools and Hardware",,Dhaka Only,01-005-web.jpg,0,yes,percentage,https://www.fixit.com.bd/product/2-pcs-screw-driver-set-with-red-handle-hmbr-brand/,https://www.fixit.com.bd/wp-content/uploads/2018/01/01-005-web.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        27mm 1/2Â³ Deep Socket Tolsen Brand 16577    ",1,0,visible,,"• Material:50BV30,heat treatment,• Acc.to DIN3124, ISO2725-1,• 1/2″ Square dirver as per DIN3120,ISO1174,with ball,retaining groove,• Hand-operated,polished,chrome-plated,• Packing: plastic hanger",1,0,1,Thanks for purchasing,,319.00,"Hand Tools,Sockets and Ratchets,Tools and Hardware",,Dhaka Only,27mm-12Â³-Deep-Socket-Tolsen-Brand-16577-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/27mm-12a%c2%80%c2%b3-deep-socket-tolsen-brand-16577/,https://www.fixit.com.bd/wp-content/uploads/2018/03/27mm-12Â³-Deep-Socket-Tolsen-Brand-16577-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        28mm Combination Spanner Tolsen Brand 15036    ",1,0,visible,,"• CrV,• Chrome plated, satin finish,• Packing: flag label, ",1,0,1,Thanks for purchasing,,522.00,"Combination Spanner,Hand Tools,Tools and Hardware",,Dhaka Only,28mm-Combination-Spanner-Tolsen-Brand-15036-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/28mm-combination-spanner-tolsen-brand-15036/,https://www.fixit.com.bd/wp-content/uploads/2018/04/28mm-Combination-Spanner-Tolsen-Brand-15036-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        J-Type Stainless Steel Hook    ",1,0,visible,,,1,0,1,Thanks for purchasing,20.00,22.00,"Home Storage Hooks,Hooks,Storage and Organization",,Dhaka Only,16-879-web-600x600.png,0,yes,percentage,https://www.fixit.com.bd/product/j-type-stainless-steel-hook-4/,https://www.fixit.com.bd/wp-content/uploads/2018/01/16-879-web-600x600.png,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        220V 400W 2500 R/MIN Variable Speed Rotary Electric Drill Machine KEN Brand    ",1,0,visible,,,1,0,1,Thanks for purchasing,"4,275.00","4,500.00","Drill Machine,Power Tools,Tools and Hardware",,Dhaka Only,23-388-1.jpg,0,yes,percentage,https://www.fixit.com.bd/product/220v-400w-2500-rmin-variable-speed-rotary-electric-drill-machine-ken-brand/,https://www.fixit.com.bd/wp-content/uploads/2018/01/23-388-1.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        16mm Tct Hole Saw Tolsen Brand 75916    ",1,0,visible,,"• 3-ply cutters reduces tip crack even with hard use,• Special Carbide tip can drilling the Stainless Steel,sheet smoothly and nicely,• Long life working of the hardened steel,• Apply on portable and pillar drilling machines,• Packing: plastic box with color label, ",1,0,1,Thanks for purchasing,,232.00,"Power Tool Accessories,Tct Hole Saw,Tools and Hardware",,Dhaka Only,16mm-Tct-Hole-Saw-Tolsen-Brand-75916-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/16mm-tct-hole-saw-tolsen-brand-75916/,https://www.fixit.com.bd/wp-content/uploads/2018/04/16mm-Tct-Hole-Saw-Tolsen-Brand-75916-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        4 Inch x 1.2 mm Cutting Disk Yang Brand    ",1,0,visible,,,1,0,1,Thanks for purchasing,,38.00,"Power Tool Accessories,Saw Blades,Tools and Hardware",,Dhaka Only,"01-728B.jpg,01-728A.jpg",0,yes,percentage,https://www.fixit.com.bd/product/4-inch-x-1-2-mm-cutting-disk-yang-brand/,"https://www.fixit.com.bd/wp-content/uploads/2018/01/01-728A.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/01-728B.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        6mm Stapler Pin Kangaro Brand    ",1,0,visible,,,1,0,1,Thanks for purchasing,24.00,25.00,"Office Supplies,Stapler Pins,Storage and Organization",,Dhaka Only,"36-465A.jpg,36-465B.jpg",0,yes,percentage,https://www.fixit.com.bd/product/6mm-stapler-pin-kangaro-brand-2/,"https://www.fixit.com.bd/wp-content/uploads/2018/01/36-465A.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/36-465B.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        Antique Copper Color Door Handle Lock Victorian Design    ",1,0,visible,,,1,0,1,Thanks for purchasing,"6,175.00","6,500.00","Door Locks,Safety and Security,Tools and Hardware",,Dhaka Only,"08-1054A-1.jpg,08-1054B-1.jpg",0,yes,percentage,https://www.fixit.com.bd/product/antique-copper-color-door-handle-lock-victorian-design-3/,"https://www.fixit.com.bd/wp-content/uploads/2017/08/08-1054A-1.jpg,https://www.fixit.com.bd/wp-content/uploads/2017/08/08-1054B-1.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        Stainless Steel Door Magnet Stopper MSI Brand    ",1,0,visible,,,1,0,1,Thanks for purchasing,238.00,250.00,"Cabinet and Furniture Hardware,Door Stoppers,Tools and Hardware",,Dhaka Only,"05-1635B.jpg,05-1635A.jpg",0,yes,percentage,https://www.fixit.com.bd/product/stainless-steel-door-magnet-stopper-msi-brand/,"https://www.fixit.com.bd/wp-content/uploads/2018/01/05-1635A.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/05-1635B.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        5W E-27 Spiral Energy Saving Bulb RSR Brand Screw In Install    ",1,0,visible,,,1,0,1,Thanks for purchasing,152.00,160.00,"Electrical,LED Light Bulbs,Light Bulbs",,Dhaka Only,"20-1244A.jpg,20-1244B.jpg",0,yes,percentage,https://www.fixit.com.bd/product/5w-e-27-spiral-energy-saving-bulb-rsr-brand-screw-in-install/,"https://www.fixit.com.bd/wp-content/uploads/2018/01/20-1244A.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/20-1244B.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        21mm Stainless Steel High Quality L Socket Wrench    ",1,0,visible,,,1,0,1,Thanks for purchasing,390.00,410.00,"Hand Tools,Sockets and Ratchets,Tools and Hardware",,Dhaka Only,"04-567B.jpg,04-567C.jpg,04-567A.jpg",0,yes,percentage,https://www.fixit.com.bd/product/21mm-stainless-steel-high-quality-l-socket-wrench/,"https://www.fixit.com.bd/wp-content/uploads/2018/01/04-567A.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/04-567B.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/04-567C.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        250mm 10 Inch Cable Cutter Tolsen Brand 38022    ",1,0,visible,,"• Heavy duty,• Drop forged carbon steel,• Dipped handle,• Packing: blister card",1,0,1,Thanks for purchasing,,508.00,"Cable Cutter,Electrical,Electrical Tools and Accessories",,Dhaka Only,250mm-10-Inch-Cable-Cutter-Tolsen-Brand-38022-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/250mm-10-inch-cable-cutter-tolsen-brand-38022/,https://www.fixit.com.bd/wp-content/uploads/2018/04/250mm-10-Inch-Cable-Cutter-Tolsen-Brand-38022-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        36 Inch Orange & Black Color Pipe Wrench    ",1,0,visible,,,1,0,1,Thanks for purchasing,,"1,880.00","Hand Tools,Tools and Hardware,Wrenches",,Dhaka Only,"04-538A.jpg,04-538B.jpg",0,yes,percentage,https://www.fixit.com.bd/product/36-inch-orange-black-color-pipe-wrench/,"https://www.fixit.com.bd/wp-content/uploads/2018/01/04-538A.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/04-538B.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        Yellow Color Ear Protector Ear Buds    ",1,0,visible,,,1,0,1,Thanks for purchasing,,70.00,"Hearing Protection,Safety and Security,Tools and Hardware",,Dhaka Only,27-082-600x450.jpg,0,yes,percentage,https://www.fixit.com.bd/product/yellow-color-ear-protector-ear-buds-2/,https://www.fixit.com.bd/wp-content/uploads/2018/01/27-082-600x450.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        36 Inch Spirit Level HMBR Brand    ",1,0,visible,,,1,0,1,Thanks for purchasing,,513.00,"Hand Tools,Measure and Layout Tools,Tools and Hardware",,Dhaka Only,15-011-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/36-inch-spirit-level-hmbr-brand/,https://www.fixit.com.bd/wp-content/uploads/2018/08/15-011-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        Antique Brass Color Stainless Steel Door Handle Lock, Lever Size 6.5 Inch x 3.5 Inch Victorian Design    ",1,0,visible,,,1,0,1,Thanks for purchasing,,"6,175.00","Door Locks,Safety and Security,Tools and Hardware",,Dhaka Only,08-942-web-600x600.png,0,yes,percentage,https://www.fixit.com.bd/product/antique-brass-color-stainless-steel-door-handle-lock-lever-size-6-5-inch-x-3-5-inch-victorian-design/,https://www.fixit.com.bd/wp-content/uploads/2018/01/08-942-web-600x600.png,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        12mm Stainless Steel L Socket Wrench HMBR Brand    ",1,0,visible,,,1,0,1,Thanks for purchasing,,78.00,"Hand Tools,Sockets and Ratchets,Tools and Hardware",,Dhaka Only,04-248-web-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/12mm-stainless-steel-l-socket-wrench-hmbr-brand/,https://www.fixit.com.bd/wp-content/uploads/2018/01/04-248-web-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
